project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	0c6b4631-381e-4b73-ac9e-62bbc1849ff4	TCGA-CR-6480-01A	2049603c-784f-455f-943a-82216c03124f	TCGA-CR-6480-01A-11	c135f9b2-0833-408c-acda-6c5cf136878f	TCGA-CR-6480-01A-11D	ef673d3d-2031-4036-ba25-4bc7ef04075b	TCGA-CR-6480-01A-11D-2268-08	4.5	30.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	0c6b4631-381e-4b73-ac9e-62bbc1849ff4	TCGA-CR-6480-01A	2049603c-784f-455f-943a-82216c03124f	TCGA-CR-6480-01A-11	e80772e8-f341-4634-932f-f735dddf621b	TCGA-CR-6480-01A-11R	cad05cc8-f5f8-40f6-9d42-50fd7a165656	TCGA-CR-6480-01A-11R-1872-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	0c6b4631-381e-4b73-ac9e-62bbc1849ff4	TCGA-CR-6480-01A	2049603c-784f-455f-943a-82216c03124f	TCGA-CR-6480-01A-11	e80772e8-f341-4634-932f-f735dddf621b	TCGA-CR-6480-01A-11R	ec8a9f1d-1ba9-4c98-8a09-7354f0ddb685	TCGA-CR-6480-01A-11R-1873-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	e49031dd-14f3-4f2c-8457-d0249c491ae9	TCGA-CR-6480-10A	c6f54de6-1dd3-4289-9238-6ec02f2ff598	TCGA-CR-6480-10A-01	98057ecc-05bf-4fc7-9581-e3f4ae9e8866	TCGA-CR-6480-10A-01W	99a51e60-4c01-4a36-860f-6b5f013f3d4c	TCGA-CR-6480-10A-01W-1907-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	e49031dd-14f3-4f2c-8457-d0249c491ae9	TCGA-CR-6480-10A	c6f54de6-1dd3-4289-9238-6ec02f2ff598	TCGA-CR-6480-10A-01	dd771a73-9811-4295-8cf0-6beefb0d4565	TCGA-CR-6480-10A-01D	51dfd0ce-31c7-4835-9cce-ce156070dbfc	TCGA-CR-6480-10A-01D-1869-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	e49031dd-14f3-4f2c-8457-d0249c491ae9	TCGA-CR-6480-10A	c6f54de6-1dd3-4289-9238-6ec02f2ff598	TCGA-CR-6480-10A-01	dd771a73-9811-4295-8cf0-6beefb0d4565	TCGA-CR-6480-10A-01D	6cdf4a9c-11fe-4041-82ba-c2c83c70a48c	TCGA-CR-6480-10A-01D-1868-02	1.4	10.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	e49031dd-14f3-4f2c-8457-d0249c491ae9	TCGA-CR-6480-10A	c6f54de6-1dd3-4289-9238-6ec02f2ff598	TCGA-CR-6480-10A-01	dd771a73-9811-4295-8cf0-6beefb0d4565	TCGA-CR-6480-10A-01D	9c2c99b3-9669-4bf2-81cc-d82c9611ea2f	TCGA-CR-6480-10A-01D-1870-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	ba9d4568-71a8-41fc-a2be-0bf784e36d6a	TCGA-CR-6480	e49031dd-14f3-4f2c-8457-d0249c491ae9	TCGA-CR-6480-10A	c6f54de6-1dd3-4289-9238-6ec02f2ff598	TCGA-CR-6480-10A-01	dd771a73-9811-4295-8cf0-6beefb0d4565	TCGA-CR-6480-10A-01D	bfb164e0-33c8-4163-a60d-11742a922e52	TCGA-CR-6480-10A-01D-2268-08	4.2	30.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	True	'--	22	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	0691e59d-e022-45be-b4c4-5b20adff0ff8	TCGA-BA-A6DG-01A-21R	501085ee-71dc-434b-b742-c3c9916a61ee	TCGA-BA-A6DG-01A-21R-A30B-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	0691e59d-e022-45be-b4c4-5b20adff0ff8	TCGA-BA-A6DG-01A-21R	67d78cee-b1f3-4e12-9f43-9d2bf595b260	TCGA-BA-A6DG-01A-21R-A30I-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	3c6cf0df-115b-4a60-9358-890cc49fb78d	TCGA-BA-A6DG-01A-21D	73309f6f-8b62-43a9-bae1-b2ba8fc98c64	TCGA-BA-A6DG-01A-21D-A30D-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	3c6cf0df-115b-4a60-9358-890cc49fb78d	TCGA-BA-A6DG-01A-21D	84143e33-a1f9-4c89-b183-4da5a2e2b629	TCGA-BA-A6DG-01A-21D-A30E-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	3c6cf0df-115b-4a60-9358-890cc49fb78d	TCGA-BA-A6DG-01A-21D	e984bb2e-6ebb-456b-a14a-12c1f3bf751f	TCGA-BA-A6DG-01A-21D-A30F-05	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	0ca390ef-7f27-40e7-ad72-132356bca006	TCGA-BA-A6DG-01A	5a39b6c8-b9cd-4b35-9515-4258eee8592f	TCGA-BA-A6DG-01A-21	ff0fb4ba-c2ad-493e-a88e-ed4c7dda00c4	TCGA-BA-A6DG-01A-21W	ce8ab52f-652e-4c65-bfd3-0d2275bc045b	TCGA-BA-A6DG-01A-21W-A31F-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	d47edd3a-c39b-45f7-a06e-0780a25ba7a0	TCGA-BA-A6DG-10A	e705e30d-941b-4a27-a7a9-3233214ad2f5	TCGA-BA-A6DG-10A-01	02da2777-c32c-4f66-8bc9-3ee97c2aa2a8	TCGA-BA-A6DG-10A-01D	129e60bd-a400-4139-813f-bc4c93ac9704	TCGA-BA-A6DG-10A-01D-A30H-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	d47edd3a-c39b-45f7-a06e-0780a25ba7a0	TCGA-BA-A6DG-10A	e705e30d-941b-4a27-a7a9-3233214ad2f5	TCGA-BA-A6DG-10A-01	02da2777-c32c-4f66-8bc9-3ee97c2aa2a8	TCGA-BA-A6DG-10A-01D	2233a444-4be7-4312-92de-547bee113e5e	TCGA-BA-A6DG-10A-01D-A30G-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	b7ac2f06-012a-436e-afde-7e4d653c84d9	TCGA-BA-A6DG	d47edd3a-c39b-45f7-a06e-0780a25ba7a0	TCGA-BA-A6DG-10A	e705e30d-941b-4a27-a7a9-3233214ad2f5	TCGA-BA-A6DG-10A-01	aad4503b-6700-4e9e-a73f-df365f1d3e00	TCGA-BA-A6DG-10A-01W	2628719e-8b02-4f38-8d80-6eca7d70a5e7	TCGA-BA-A6DG-10A-01W-A31G-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	0275bf2e-2951-4e43-92df-4c1a4575291b	TCGA-QK-A6IH-01A-11W	399ff961-fcb2-4fdf-8812-e98167407b41	TCGA-QK-A6IH-01A-11W-A333-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	35d2ef3e-cd67-4805-b819-4945428b4f11	TCGA-QK-A6IH-01A-11R	3150fc3a-c750-4b06-9297-4a235ead567a	TCGA-QK-A6IH-01A-11R-A31N-07	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	35d2ef3e-cd67-4805-b819-4945428b4f11	TCGA-QK-A6IH-01A-11R	cdda3569-ab5e-4636-90bf-08f3a445d7a7	TCGA-QK-A6IH-01A-11R-A31R-13	3.4	20.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	f1f7b284-f3a8-431e-8999-997b546a7385	TCGA-QK-A6IH-01A-11D	0fee7509-74d1-470b-94f2-f111a6fbdc1e	TCGA-QK-A6IH-01A-11D-A31K-01	0.94	6.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	f1f7b284-f3a8-431e-8999-997b546a7385	TCGA-QK-A6IH-01A-11D	4a12f44d-7d6c-4480-9ffa-c80356f78232	TCGA-QK-A6IH-01A-11D-A31L-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	0d0194eb-d83f-4028-9b4b-3308c0207133	TCGA-QK-A6IH-01A	58409880-7cef-444c-8fbc-e44120a0c92d	TCGA-QK-A6IH-01A-11	f1f7b284-f3a8-431e-8999-997b546a7385	TCGA-QK-A6IH-01A-11D	bf167738-8523-4148-aee5-937744b3c62d	TCGA-QK-A6IH-01A-11D-A31M-05	1.82	13.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	63b4690f-f247-4874-9923-e96375c56a01	TCGA-QK-A6IH-10A	8f22eb5d-f5bb-4d3b-b943-b05529a8f0bb	TCGA-QK-A6IH-10A-01	3f5c1973-4996-48fc-96c3-de447c986ae0	TCGA-QK-A6IH-10A-01D	30897199-87f7-452c-ab03-987cbd2c50e7	TCGA-QK-A6IH-10A-01D-A31J-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	63b4690f-f247-4874-9923-e96375c56a01	TCGA-QK-A6IH-10A	8f22eb5d-f5bb-4d3b-b943-b05529a8f0bb	TCGA-QK-A6IH-10A-01	3f5c1973-4996-48fc-96c3-de447c986ae0	TCGA-QK-A6IH-10A-01D	97069159-378e-4d63-8ce4-4c4d9c8eb63a	TCGA-QK-A6IH-10A-01D-A31I-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c1f286f6-d4a1-494a-88c8-ff8e2a3df2ce	TCGA-QK-A6IH	63b4690f-f247-4874-9923-e96375c56a01	TCGA-QK-A6IH-10A	8f22eb5d-f5bb-4d3b-b943-b05529a8f0bb	TCGA-QK-A6IH-10A-01	9b686f67-6b49-4731-9db4-044862dede1f	TCGA-QK-A6IH-10A-01W	b207b528-43d6-4ff9-91bc-588109af7f69	TCGA-QK-A6IH-10A-01W-A332-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	13fe700e-c518-4b79-ac53-162a73e07306	TCGA-UF-A718-01A-22D	724c7ff6-9e35-4ed7-89c3-8fd712ffc3e3	TCGA-UF-A718-01A-22D-A34I-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	13fe700e-c518-4b79-ac53-162a73e07306	TCGA-UF-A718-01A-22D	8e3ba9f2-7dc4-477d-8796-7e750bad525f	TCGA-UF-A718-01A-22D-A34J-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	13fe700e-c518-4b79-ac53-162a73e07306	TCGA-UF-A718-01A-22D	b952c9b2-468f-45c0-98b2-ada8834ec5c9	TCGA-UF-A718-01A-22D-A34K-05	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	2d8e5bbf-32df-452a-a4ea-ebaa52e3b8a5	TCGA-UF-A718-01A-22W	1da1f6c1-1da0-4683-9c0d-8b941af506ac	TCGA-UF-A718-01A-22W-A43S-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	faa82380-ddd3-4c90-9c16-e4adc22da0d1	TCGA-UF-A718-01A-22R	01065ad8-4a94-4d79-87ef-fb1f5432d5e2	TCGA-UF-A718-01A-22R-A34O-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	8f620b3e-2962-49da-bcaf-4ecfd9580923	TCGA-UF-A718-01A	bdd75bf0-5e0d-4cb7-8cf4-99ac24d17475	TCGA-UF-A718-01A-22	faa82380-ddd3-4c90-9c16-e4adc22da0d1	TCGA-UF-A718-01A-22R	506da051-aa42-46db-8aff-946b4094f5b2	TCGA-UF-A718-01A-22R-A34R-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	a88696d9-b36a-4fd7-b3ed-b6b31aa4094f	TCGA-UF-A718-10A	1c82fcdc-d7ef-488e-9d1c-6685c2ea95e6	TCGA-UF-A718-10A-01	4c0adcd6-6dc3-411e-8206-f0dbe7713dab	TCGA-UF-A718-10A-01W	462775ef-1d9e-4e39-a5b5-405c1e35884a	TCGA-UF-A718-10A-01W-A43T-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	a88696d9-b36a-4fd7-b3ed-b6b31aa4094f	TCGA-UF-A718-10A	1c82fcdc-d7ef-488e-9d1c-6685c2ea95e6	TCGA-UF-A718-10A-01	9c8d3d4b-59db-4d73-aad9-bc21489bfbb2	TCGA-UF-A718-10A-01D	310ea880-5ec5-468d-b5c2-0d163438fc3d	TCGA-UF-A718-10A-01D-A34M-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	2135b007-b714-495b-9b30-92010179ec33	TCGA-UF-A718	a88696d9-b36a-4fd7-b3ed-b6b31aa4094f	TCGA-UF-A718-10A	1c82fcdc-d7ef-488e-9d1c-6685c2ea95e6	TCGA-UF-A718-10A-01	9c8d3d4b-59db-4d73-aad9-bc21489bfbb2	TCGA-UF-A718-10A-01D	eb87420a-f1b5-4e0c-8ed6-926f0efaf9bc	TCGA-UF-A718-10A-01D-A34L-01	1.14	6.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	d05548a2-cfa0-40fb-803e-3eafea300bd4	TCGA-CV-A460-01A-21W	8f003e5e-e2d7-4c70-a1e9-b4aff7b6422b	TCGA-CV-A460-01A-21W-A27Z-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	edcbe22d-a47b-49d4-93d0-be2c34a0bcae	TCGA-CV-A460-01A-21D	20d893fc-8a92-4ae9-acd2-c50636bda7ba	TCGA-CV-A460-01A-21D-A253-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	edcbe22d-a47b-49d4-93d0-be2c34a0bcae	TCGA-CV-A460-01A-21D	449f33c4-2fe1-4519-ba1b-58dc09257621	TCGA-CV-A460-01A-21D-A254-05	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	edcbe22d-a47b-49d4-93d0-be2c34a0bcae	TCGA-CV-A460-01A-21D	ee4b4191-9827-433a-94ea-7e51d6b80c14	TCGA-CV-A460-01A-21D-A25D-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	f96dc594-589f-4651-8d50-c574a65b5110	TCGA-CV-A460-01A-21R	0627daf6-b2b0-4ce7-bf69-8756283044ba	TCGA-CV-A460-01A-21R-A24Z-07	2.34	13.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	904d5793-ae7f-492b-aaed-ea6cca865d63	TCGA-CV-A460-01A	da104d9f-362f-4002-ba6a-324d0900a699	TCGA-CV-A460-01A-21	f96dc594-589f-4651-8d50-c574a65b5110	TCGA-CV-A460-01A-21R	b6ecdeca-8a21-481f-becc-5c96d87d80a0	TCGA-CV-A460-01A-21R-A25B-13	3.6	20.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	b1c47b2e-ba48-4f1f-b07e-f930b1135201	TCGA-CV-A460-10A	e38a5056-f9e7-4aaf-a27a-5ea3917bf462	TCGA-CV-A460-10A-01	56e18b42-bdba-416a-b478-f0cafbc5ee8f	TCGA-CV-A460-10A-01W	d3c96df0-ff70-4c6b-84bf-c83128536d03	TCGA-CV-A460-10A-01W-A280-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	b1c47b2e-ba48-4f1f-b07e-f930b1135201	TCGA-CV-A460-10A	e38a5056-f9e7-4aaf-a27a-5ea3917bf462	TCGA-CV-A460-10A-01	6920066a-edf3-4670-a95b-86e739a2498d	TCGA-CV-A460-10A-01D	6b83769b-a3f5-4c1f-aa2c-0823922b30ee	TCGA-CV-A460-10A-01D-A255-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e08ff4f7-62fd-4240-9e8b-c3ad7a9b2c44	TCGA-CV-A460	b1c47b2e-ba48-4f1f-b07e-f930b1135201	TCGA-CV-A460-10A	e38a5056-f9e7-4aaf-a27a-5ea3917bf462	TCGA-CV-A460-10A-01	6920066a-edf3-4670-a95b-86e739a2498d	TCGA-CV-A460-10A-01D	ef5a907a-45d4-404d-8a88-c4b6f6e932bd	TCGA-CV-A460-10A-01D-A25E-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	0d796a38-a312-4de2-b08f-5c67d0d26450	TCGA-HD-7832-10A	8e63b679-11ad-4abf-8a09-cdc69ab977af	TCGA-HD-7832-10A-01	31963e69-f94a-4a7b-a00c-e11704db8bef	TCGA-HD-7832-10A-01D	889c1ad7-56b7-4ab5-878b-a4ca9f88c067	TCGA-HD-7832-10A-01D-2128-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	0d796a38-a312-4de2-b08f-5c67d0d26450	TCGA-HD-7832-10A	8e63b679-11ad-4abf-8a09-cdc69ab977af	TCGA-HD-7832-10A-01	31963e69-f94a-4a7b-a00c-e11704db8bef	TCGA-HD-7832-10A-01D	d6b68a0c-89b9-4474-8579-8c65728b9b06	TCGA-HD-7832-10A-01D-2129-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	0d796a38-a312-4de2-b08f-5c67d0d26450	TCGA-HD-7832-10A	8e63b679-11ad-4abf-8a09-cdc69ab977af	TCGA-HD-7832-10A-01	85ec8ad9-e04d-4b10-aa89-8720951a38f2	TCGA-HD-7832-10A-01W	015ae254-c5a4-473a-b1c9-7aea48f44f3e	TCGA-HD-7832-10A-01W-2149-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	71117d53-ab1b-47eb-9b8a-a7a233833c00	TCGA-HD-7832-01A-11W	ccdc2322-c270-409a-a46c-5053ab9e84b2	TCGA-HD-7832-01A-11W-2149-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	94663e7f-4a92-4c33-b4a3-74ee5c63de20	TCGA-HD-7832-01A-11R	4c40b93f-d5a3-42af-be9d-0732d53bdd87	TCGA-HD-7832-01A-11R-2132-07	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
